priority,reason,vqa_id,image_id,split,qtype,llm_decision,human_decision,confidence,failure_flags,rationale_short
P2,llm_review,6730,image001408,test,flavor_profile,REVIEW,KEEP,low,ambiguous_visual_flavor;plausible_multiple_choices;unsupported_food_fact,"P1: Question matches the image and flavor_profile qtype; gold answer 'Vị đậm đà' is plausible from cơm gà, chicken, chili, and dark red dipping sauce, while choices are distinct flavor descriptions. | P2: Triple correctly supports the VQA: cơm gà with yellow rice, chicken, chili, and dark red dipping sauce suggests a rich, savory flavor profile. | P3: The image shows cơm gà and sauce, but the claimed dominant flavor 'đậm đà' relies on prior food knowledge rather than clear visual evidence, so it should be reviewed."
P2,llm_review,6842,image001525,test,flavor_profile,REVIEW,KEEP,low,unsupported_or_debatable_food_fact;visual_flavor_not_verifiable,"P1: Question correctly refers to the pale yellow boiled chicken at the upper left; its mild natural sweetness is the best flavor match, and the choices are distinct flavor profiles. | P2: Triple correctly identifies gà luộc as having a natural mild sweetness, matching the image region and supporting answer A. | P3: Ảnh xác định được món gà luộc, nhưng vị 'ngọt tự nhiên' không thể kiểm chứng bằng thị giác và là mô tả có phần chủ quan."
P2,llm_review,7282,image001237,test,flavor_profile,REVIEW,KEEP,low,answer_leak_in_question;non_visual_flavor_inference,"P1: Question correctly refers to the top-left dish with green beans and trứng non; the dominant flavor/texture is best matched by 'Vị giòn và ngọt', and the other choices are distinct flavor profiles. | P2: Triple đúng với món lòng gà xào đậu cove ở phía trên mẹt và hỗ trợ trực tiếp đáp án vị giòn, ngọt. | P3: Question leaks the correct flavor descriptors, making the answer selectable even if the visual/triple evidence is not used."
P2,llm_review,7411,image001289,test,flavor_profile,REVIEW,KEEP,low,external_food_knowledge_required;flavor_intensity_overstated,"P1: Question correctly targets the purple canh khoai mỡ in the image; answer C matches its typical mildly sweet, creamy flavor, and other choices are distinct flavor profiles. | P2: Triple đúng và phù hợp: canh khoai mỡ thường có vị ngọt dịu, béo nhẹ, hỗ trợ trực tiếp cho đáp án C. | P3: Nên REVIEW vì đáp án phụ thuộc vào kiến thức món ăn ngoài ảnh, và mô tả 'béo ngậy' có thể hơi mạnh so với triple 'ngọt, béo'."
P2,llm_review,7653,image000976,test,flavor_profile,REVIEW,KEEP,low,ambiguous_referent;pass_disagreement;possible_multiple_correct,"P1: Question points to the bottom-left dish, but that plate includes both thịt quay and dưa chua; A fits thịt quay, while C could fit the visible pickles. | P2: Triple đúng và hỗ trợ trực tiếp cho câu hỏi: món phía dưới bên trái là thịt quay với đặc trưng mặn, béo, giòn. | P3: Referent không rõ vì góc dưới bên trái có cả thịt quay và dưa chua; A và C đều có thể hợp lý, nên cần REVIEW."
P2,llm_review,7712,image001015,test,flavor_profile,REVIEW,KEEP,low,choice_type_mismatch;multiple_plausible_choices;pass_disagreement;visual_flavor_ambiguous,"P1: Question correctly points to the top-center dish, súp lơ xào mực, and answer D is appropriate, but D mixes texture with flavor while other choices are flavor-only. | P2: Triple đúng với món súp lơ xào mực ở phía trên trung tâm và hỗ trợ đáp án vị giòn, ngọt. | P3: Không nên silently accept vì hương vị không suy ra chắc từ ảnh, đáp án D lệch kiểu lựa chọn và Pass 1/Pass 2 bất đồng."
P2,llm_review,8008,image000499,test,flavor_profile,REVIEW,KEEP,low,metadata_dependent_answer;question_wording_vague;visual_flavor_not_directly_observable,"P1: Question matches the top dish gà rang lá chanh; the dominant flavor is the characteristic aromatic note from lá chanh, and the choices are same-type flavor descriptions with only A clearly correct. | P2: Triple correctly supports that the top dish is gà rang lá chanh with a chủ đạo thơm nồng from lá chanh and seasoning. | P3: Top dish is likely gà rang lá chanh, but the claimed dominant flavor 'thơm nồng' is not directly verifiable from the image and the wording is somewhat vague."
P2,llm_review,8027,image000504,test,flavor_profile,REVIEW,KEEP,low,flavor_not_visually_grounded;irrelevant_context_in_question;possible_non_unique_answer,"P1: Câu hỏi khớp ảnh và mô tả: món góc trên bên trái là mướp xào, có vị ngọt thanh là hợp lý; các lựa chọn đều là kiểu hương vị và không có đáp án đúng khác rõ ràng. | P2: Triple đúng và hỗ trợ trực tiếp đáp án: mướp xào ở góc trên bên trái thường có vị ngọt thanh. | P3: Đáp án C hợp lý theo kiến thức món ăn, nhưng câu hỏi dựa nhiều vào suy luận ngoài ảnh và chi tiết nước chấm không thực sự hỗ trợ."
P2,llm_review,8419,image000797,test,flavor_profile,REVIEW,KEEP,low,knowledge_dependent_answer;mild_answer_ambiguity;unsupported_food_fact,"P1: Question matches the image: nem rán is below the dipping bowl, and when eaten with bún chả accompaniments the best flavor profile is balanced savory-sweet; other choices are distinct and not equally correct. | P2: Triple correctly identifies the dish below the broth bowl as nem rán and supports the salty-sweet flavor profile answer. | P3: Route to REVIEW vì đáp án dựa vào kiến thức hương vị ngoài ảnh và triple hương vị của nem rán không được hỗ trợ trực tiếp bởi bằng chứng thị giác."
P2,llm_review,8656,image000921,test,flavor_profile,REVIEW,KEEP,low,irrelevant_visual_grounding;multiple_plausible_choices;visual_evidence_insufficient,"P1: Question matches the pho image and listed items; A is the best overall flavor profile, while other choices are distinct and not equally correct. | P2: Triple correctly supports the VQA: phở bò is associated with a rich, savory flavor profile matching answer A. | P3: A is plausible, but B is also defensible from the clear broth and herbs/lime; the flavor answer relies more on generic pho knowledge than visual evidence."
P2,llm_review,8831,image000054,test,flavor_profile,REVIEW,KEEP,low,flavor_not_visually_verifiable;partially_unsupported_food_fact;some_choice_ambiguity,"P1: Question matches the image and qtype; Mì Quảng with shrimp, meat, peanuts, herbs, and dipping sauce is best described as rich and savory. | P2: Triple phù hợp với món Mì Quảng trong ảnh và hỗ trợ trực tiếp đáp án hương vị đậm đà, béo ngậy. | P3: Món có vẻ là Mì Quảng và đáp án B hợp lý, nhưng đặc trưng 'béo ngậy' không thể xác nhận chắc từ ảnh và có chút nhập nhằng với vị chua cay/nước chấm."
P2,llm_review,8952,image000100,test,flavor_profile,REVIEW,KEEP,low,flavor_not_visually_verifiable;minor_spatial_mismatch;possible_answer_subjectivity,"P1: Question identifies the central yellow boiled chicken correctly, though the soup position is slightly off; natural sweetness is a reasonable dominant flavor and choices are distinct flavor types. | P2: Triple đúng và hỗ trợ trực tiếp cho đáp án: gà luộc ở trung tâm thường có vị ngọt tự nhiên. | P3: The central dish is likely gà luộc, but the flavor choice relies on subjective/common knowledge and one spatial cue is slightly inaccurate, so it should be reviewed rather than silently accepted."
P2,llm_review,8970,image000105,test,flavor_profile,REVIEW,KEEP,low,multiple_plausible_choices;unsupported_flavor_fact;visual_ambiguity,"P1: Question correctly refers to the top-left fried dish with tomato garnish; answer A is a plausible savory-sweet flavor profile, and other choices are distinct flavor types. | P2: Triple correctly identifies the top-left tomato-garnished dish as Nem rán and its relevant flavor profile as mặn ngọt hài hòa, matching choice A. | P3: Nên REVIEW vì món góc trên trái không chắc là Nem rán và hồ sơ vị không thể xác minh trực tiếp từ ảnh."
P2,llm_review,9290,image000235,test,flavor_profile,REVIEW,KEEP,low,flavor_requires_external_knowledge;species_not_visually_verifiable,"P1: Question matches the central crispy fried carp in the image; the gold answer 'Vị giòn béo' is appropriate and the other flavor choices are distinct. | P2: Triple matches the central crispy fried carp and supports the correct flavor profile answer: giòn béo. | P3: The central fried fish is clear, but identifying it specifically as carp and assigning 'giòn béo' are not fully supported by visual evidence alone."
P2,llm_review,9469,image000336,test,flavor_profile,REVIEW,KEEP,low,multiple_plausible_referents;spatial_ambiguity,"P1: Question matches the image and the dish left of the chili sauce is thịt rang cháy cạnh, whose main flavor is salty, aromatic, and fatty. | P2: Triple đúng: món bên trái chén tương ớt là thịt rang cháy cạnh, có hương vị chủ đạo mặn, thơm, béo phù hợp đáp án B. | P3: Nên REVIEW vì vị trí 'bên trái chén tương ớt' có thể chỉ thịt rang cháy cạnh hoặc bưởi, dù đáp án B hợp lý nếu hiểu là món ngay bên trái."
P2,llm_review,9554,image000380,test,flavor_profile,REVIEW,KEEP,low,metadata_dependent_food_identification;possible_multiple_plausible_choices;visual_flavor_inference,"P1: Question correctly refers to the bottom-left shrimp and green vegetable dish; 'vị thanh mát' is the most fitting flavor among the choices. | P2: Triple đúng với món ở góc dưới bên trái là tôm xào nụ mướp và hỗ trợ đáp án vị thanh mát. | P3: Route to REVIEW because the image supports shrimp with greens, but the exact dish name and 'vị thanh mát' flavor rely on metadata/triple rather than clear visual evidence."
P2,llm_review,9570,image000386,test,flavor_profile,REVIEW,KEEP,low,flavor_not_directly_observable;non_visual_food_fact,"P1: Question correctly targets the steamed shrimp on the right; shrimp’s characteristic taste is mildly sweet, and the other flavor choices are distinct. | P2: Triple đúng và hữu ích: tôm hấp trong ảnh có hương vị đặc trưng là ngọt thanh, khớp với câu hỏi và đáp án A. | P3: Nên REVIEW vì đáp án dựa vào kiến thức hương vị ngoài ảnh; hình ảnh chỉ xác định được món tôm hấp, không xác minh trực tiếp vị ngọt thanh."
P2,llm_review,9607,image000403,test,flavor_profile,REVIEW,KEEP,low,ambiguous_visual_texture;generic_food_fact_dependency,"P1: Question correctly identifies the upper-right fried fish; the expected profile of crispy/fatty fits fried fish, and other choices point to different flavor profiles. | P2: Triple đúng và hữu ích: món ở góc trên bên phải là cá chiên, thường có vị/đặc trưng giòn, béo phù hợp với đáp án C. | P3: Món cá ở góc trên phải có thể là cá chiên, nhưng đặc trưng 'giòn, béo' không được chứng minh rõ bằng hình ảnh và chủ yếu dựa vào triple/kiến thức chung."
P2,llm_review,9655,image000429,test,flavor_profile,REVIEW,KEEP,low,multiple_plausible_answers;unsupported_food_fact;visual_flavor_ambiguous,"P1: Question matches the image and described lower-left vegetable soup; mustard greens soup is plausibly characterized by a slight bitter note, and choices are distinct flavor profiles. | P2: Triple đúng và hữu ích: canh rau cải ở phía dưới bên trái thường có vị hơi đắng nhẹ, khớp với đáp án C. | P3: The image identifies the lower-left dish as canh rau cải, but its dominant flavor cannot be confirmed visually and 'slightly bitter' is not the only plausible profile."
P2,llm_review,9727,image000465,test,flavor_profile,REVIEW,KEEP,low,potentially_unsupported_food_fact;subjective_flavor_profile;visual_evidence_insufficient_for_flavor,"P1: Question correctly targets the dish left of the central dipping sauce, which is chả cá; answer A is acceptable for its mildly sweet, chewy texture though flavor wording is somewhat subjective. | P2: Triple correctly identifies the left dish as chả cá and its characteristic sweet, chewy profile supports answer A. | P3: The dish location is clear, but the claimed dominant taste 'ngọt và dai' for chả cá is subjective and not visually verifiable, so it should be reviewed rather than silently accepted."
P2,llm_review,10047,image001255,test,flavor_profile,REVIEW,KEEP,low,knowledge_not_visual;possible_visual_distraction;unsupported_flavor_strength,"P1: Question correctly targets the top-center brown-yellow dish, gà rang gừng, whose dominant flavor is reasonably cay nồng from ginger; choices are same-type and only D fits. | P2: Triple đúng và phù hợp: món nâu vàng ở chính giữa phía trên là gà rang gừng, thường có vị cay/nồng từ gừng, hỗ trợ đáp án D. | P3: Nên REVIEW vì đáp án dựa nhiều vào kiến thức món gà rang gừng và triple 'Cay', trong khi ảnh không trực tiếp chứng minh hương vị chủ đạo."
P2,llm_review,10145,image001874,test,flavor_profile,REVIEW,KEEP,low,ambiguous_target_food;unsupported_food_fact;visual_flavor_inference,"P1: Question matches the top-left grilled seafood with herbs; the dominant flavor is best described as đậm đà, and the other choices are distinct flavor profiles. | P2: Triple đúng và liên quan trực tiếp: tôm nướng ở góc trên bên trái có hương vị đậm đà, hỗ trợ đáp án D. | P3: The answer is plausible, but the flavor profile is inferred rather than visually verifiable, and the top-left dish includes multiple foods."
P2,llm_review,10305,image001952,test,flavor_profile,REVIEW,KEEP,low,flavor_not_directly_observable;non_visual_food_fact,"P1: Question correctly refers to the central star-shaped orange xôi, and 'vị dẻo thơm đặc trưng' is the best flavor/texture description among distinct flavor choices. | P2: Triple correctly supports the VQA: the central star-shaped dish is xôi, and 'dẻo thơm' is the appropriate flavor/texture profile matching choice C. | P3: Món trung tâm có thể là xôi, nhưng mô tả 'dẻo thơm' là kiến thức món ăn không kiểm chứng trực tiếp từ ảnh nên nên REVIEW thay vì silently accept."
P2,llm_review,10313,image001957,test,flavor_profile,REVIEW,KEEP,low,dipping_sauce_not_supported;multiple_plausible_choices;visual_flavor_inference,"P1: Question matches the shrimp spring rolls and dipping sauce; the shrimp's mild sweetness is the only clearly correct flavor choice. | P2: Triple đúng và phù hợp: chả giò tôm thường có vị ngọt thanh từ tôm, hỗ trợ trực tiếp cho đáp án C. | P3: The answer C is plausible, but the question emphasizes the sauce combination while triples only support shrimp sweetness, and oily fried flavor is also plausible."
P2,llm_review,10371,image001972,test,flavor_profile,REVIEW,KEEP,low,inferred_flavor_not_visual;knowledge_dependent_answer,"P1: Question correctly refers to the central grilled chicken on foil; its dominant flavor is plausibly savory and smoky, and other choices are distinct flavor profiles. | P2: Triple correctly identifies the central dish as grilled chicken and its smoky, savory flavor supports choice C. | P3: Món trung tâm đúng là gà nướng, nhưng đặc điểm 'thơm mùi khói' không thể xác nhận chắc từ ảnh nên nên đưa REVIEW thay vì silently accept."
P2,llm_review,10738,image001688,test,flavor_profile,REVIEW,KEEP,low,multiple_plausible_flavors;unsupported_food_fact;visual_flavor_not_verifiable,"P1: Question correctly targets the bottom-right cabbage mushroom soup; light sweet broth is the most plausible flavor and choices are distinct flavor types. | P2: Triple matches the pictured canh nấm cải thảo and supports the correct choice: nước dùng có vị ngọt thanh. | P3: The target dish is clear, but the claimed dominant broth flavor is not visually verifiable and depends on a plausible but unsupported food assumption."
P2,llm_review,493,image000054,test,food_pairings,REVIEW,KEEP,low,ambiguous_choice_text;not_visually_confirmed;pass_disagreement,"P1: Question matches Mì Quảng and the intended pairing is crispy rice cracker, but choice C says only 'bánh nướng giòn' and is not specific enough. | P2: Triple đúng và hữu ích: Mì Quảng thường ăn kèm bánh tráng, được bẻ nhỏ trộn vào mì để tăng độ giòn, khớp đáp án C. | P3: Route to REVIEW because C likely intends bánh tráng for Mì Quảng, but the option is too vague and Pass 1/Pass 2 disagree."
P2,llm_review,826,image000241,test,food_pairings,REVIEW,KEEP,low,external_knowledge_dependency;visual_ambiguity,"P1: Question matches the visible side dish of trứng vịt lộn, and rau răm is the traditional herb served with it; choices are same-type and only one is correct. | P2: Triple is correct and directly supports the VQA: trứng vịt lộn is traditionally served with rau răm in Vietnamese cuisine. | P3: Nên REVIEW vì món trong chén nhỏ chỉ thấy một phần và có thể không đủ rõ để xác nhận là trứng vịt lộn, dù rau răm là đáp án đúng nếu nhận diện đó là trứng vịt lộn."
P2,llm_review,944,image001424,test,food_pairings,REVIEW,KEEP,low,ambiguous_choices;external_knowledge;pass_disagreement;visual_evidence_insufficient,"P1: Question matches the image and food pairing type; C is plausible for gỏi cuốn, but A can also be a common dipping sauce, making choices potentially ambiguous. | P2: Triple correctly supports that gỏi cuốn is traditionally served with tương hột, matching choice C. | P3: REVIEW vì gỏi cuốn có nhiều loại nước chấm phổ biến, hình ảnh không xác nhận tương hột, và hai verifier trước không thống nhất."
P2,llm_review,1025,image001479,test,food_pairings,REVIEW,KEEP,low,ambiguous_choices;not_visually_determinable;pass_disagreement;unsupported_unique_food_fact,"P1: Question matches the visible gỏi cuốn at the top right, and tương hột is a plausible traditional dipping sauce, but nước mắm chua ngọt can also be served with gỏi cuốn, making choices somewhat ambiguous. | P2: Triple correctly supports the VQA: gỏi cuốn is the transparent-wrapped roll shown at the top right and is commonly served with tương hột. | P3: Không nên silently accept vì A và B đều có thể hợp lý cho gỏi cuốn, hình ảnh không xác định được nước chấm chuẩn nhất, và hai pass trước đang bất đồng."
P2,llm_review,1464,image001731,test,food_pairings,REVIEW,KEEP,low,incomplete_answer_support;multiple_plausible_choices;requires_external_food_knowledge,"P1: Question matches the image and food_pairings qtype; cá kho tộ is the classic correct pairing with cơm trắng and canh chua, and the other choices are plausible but not equally correct. | P2: Triple đúng với ngữ cảnh mâm cơm nhưng chưa trực tiếp hỗ trợ lựa chọn C là cá kho tộ. | P3: Nên REVIEW vì triple không trực tiếp hỗ trợ đáp án C và nhiều món khác cũng có thể hợp lý khi ăn với cơm trắng và canh chua."
P2,llm_review,4007,image000914,test,food_pairings,REVIEW,KEEP,low,ambiguous_traditional_pairing;multiple_plausible_choices,"P1: Question matches the image and C is supported by the visible lettuce under the fried spring rolls, though other herbs can also be traditional accompaniments. | P2: Triple is factually correct and directly supports the answer: nem rán in the image is served with rau xà lách. | P3: C is visually supported by lettuce, but the traditional-pairing wording makes other herb choices plausible, so this should be reviewed rather than silently accepted."
P2,llm_review,5614,image001055,test,food_pairings,REVIEW,KEEP,low,external_knowledge_required;possible_multiple_pairings;visual_evidence_insufficient,"P1: Question correctly targets the left dish (nem rán) and lettuce is a typical pairing to balance the fried, oily texture; choices are same-type vegetables with one clear best answer. | P2: Triple is factually correct and directly supports the VQA: nem rán is on the left and is commonly served with rau xà lách to balance the fried, oily texture. | P3: Nên REVIEW vì đáp án dựa chủ yếu vào kiến thức món ăn hơn là bằng chứng rõ trong ảnh, và nem rán có thể ăn kèm nhiều loại rau sống khác nhau."
P2,llm_review,6649,image000797,test,food_pairings,REVIEW,KEEP,low,multiple_plausible_pairings;over_specific_answer;visual_ambiguity,"P1: Question matches the image and food_pairings qtype; lettuce/rau sống is the traditional accompaniment for nem rán, and the other choices are not equally correct. | P2: Triple correctly supports that nem rán is traditionally served with rau xà lách/rau sống, matching the image and answer A. | P3: Ảnh chỉ cho thấy rau sống hỗn hợp, không đủ rõ để khẳng định riêng rau xà lách là đáp án duy nhất dù đây là lựa chọn hợp lý nhất."
P2,llm_review,7883,image001159,test,food_pairings,REVIEW,KEEP,low,pass_disagreement;possible_multiple_pairings;target_too_generic;visual_condiment_ambiguous,"P1: Question correctly identifies the boiled pork dish on the left, and nước mắm tỏi ớt is a valid traditional Vietnamese dipping sauce pairing; choices are all condiments with only one best answer. | P2: Triple đúng hướng vì thịt luộc thường ăn với nước mắm, nhưng cần sửa target thành nước mắm tỏi ớt để hỗ trợ trực tiếp đáp án C. | P3: Route to REVIEW because Pass 2 flagged the supporting triple as too generic and the image does not visually confirm nước mắm tỏi ớt specifically."
P2,llm_review,9293,image000235,test,food_pairings,REVIEW,KEEP,low,answer_requires_external_food_knowledge;multiple_plausible_pairings;visual_evidence_missing_for_pairing,"P1: Question matches the central crispy fried fish and Vietnamese pairing context; nước mắm gừng is the traditional, unambiguous correct dipping sauce among same-type choices. | P2: Triple đúng và hữu ích: cá chép chiên giòn trong ảnh phù hợp với câu hỏi về nước chấm truyền thống, và nước mắm gừng là lựa chọn đặc trưng để cân bằng vị và khử mùi tanh. | P3: D là lựa chọn hợp lý nhất trong các đáp án, nhưng nước chấm không xuất hiện trong ảnh và cặp món-nước chấm dựa vào kiến thức ngoài, nên nên đưa vào REVIEW."
P2,llm_review,9661,image000430,test,food_pairings,REVIEW,KEEP,low,external_knowledge_required;not_visually_supported;subjective_pairing,"P1: Question correctly identifies the grilled fish at the left; choice C is the most traditional pairing among the options, though the pairing is based on food knowledge rather than visible items. | P2: Triple correctly supports the VQA: cá nướng is the dish at the left and is commonly served with bánh tráng và rau sống, matching answer C. | P3: Answer C is plausible, but the pairing is not visible and the question relies on subjective cultural knowledge with at least one other plausible meal pairing."
P2,llm_review,9786,image000248,test,food_pairings,REVIEW,KEEP,low,external_food_knowledge_required;minor_target_mismatch;pass_disagreement;some_plausible_alternatives,"P1: Question correctly refers to the top-left gà hầm thuốc bắc; muối tiêu chanh is a plausible common dipping seasoning for chicken, and the choices are all condiment-type with one best answer. | P2: Triple is relevant and supports choice B, but the target omits 'chanh', making it less precise. | P3: Nên REVIEW vì hai pass không thống nhất và triple chỉ ghi 'Muối tiêu' thay vì 'Muối tiêu chanh', dù đáp án B vẫn khá hợp lý."
P2,llm_review,10317,image001957,test,food_pairings,REVIEW,KEEP,low,food_item_answer_mismatch;visual_ambiguity,"P1: Question matches the shrimp spring rolls with dipping sauce shown; D is the correct condiment and the choices are valid single-answer condiments. | P2: Triple correctly supports the VQA: chả giò tôm is commonly served with nước mắm chua ngọt, matching the dipping sauce shown at the lower right. | P3: The dipping sauce is likely fish sauce with chili, but the image cannot prove it is specifically nước mắm chua ngọt, and the row labels it as nước mắm ớt."
P2,llm_review,287,image001342,test,ingredient_category,REVIEW,KEEP,low,ambiguous_food_category;forced_choice_answer;missing_bun_starch_support;taxonomy_dispute_fish_as_meat;unsupported_bun_category,"P1: Question matches the image and B is the intended answer if chả cá is treated as a meat/protein item while bún is starch; wording is slightly imprecise because chả cá is fish. | P2: Các triples đúng và hỗ trợ việc xác định chả cá làm từ cá thuộc nhóm thịt/protein trong ngữ cảnh câu hỏi, nhưng chưa có triple hỗ trợ bún thuộc nhóm tinh bột. | P3: Route to review because chả cá/fish being labeled as 'thịt' is debatable and the triples do not support bún as starch, even though B is likely intended."
P2,llm_review,403,image000007,test,ingredient_category,REVIEW,KEEP,low,ambiguous_visual_ingredient;unsupported_specific_food_fact,"P1: Question matches the image and description; the dark filling is plausibly meat and is below-right of the dipping sauce, with only choice B correct. | P2: Các triple hỗ trợ đúng việc nhân bánh cuốn thuộc nhóm thịt, dù hình ảnh không xác nhận riêng thịt lợn một cách chắc chắn. | P3: The location is clear, but the filling category as meat is not visually certain; pork is inferred from food knowledge rather than confirmed by the image."
P2,llm_review,751,image000199,test,ingredient_category,REVIEW,KEEP,low,ambiguous_category;visual_evidence_limited,"P1: Question correctly targets the lower-left dish, ếch xào măng cay; the main ingredient is frog meat, so the food group is meat. | P2: Đĩa góc dưới bên trái là ếch xào măng cay; nguyên liệu chủ đạo là thịt ếch, thuộc nhóm thịt. | P3: Nên REVIEW vì món ếch xào măng cay được gán nhóm thịt là hợp lý, nhưng phân loại ếch có thể gây tranh cãi và ảnh không tự xác nhận rõ nguyên liệu."
P2,llm_review,765,image000206,test,ingredient_category,REVIEW,KEEP,low,pass_disagreement;spatial_ambiguous,"P1: Gold answer C is plausible because the dish to the left/upper-left of the cà pháo bowl is thịt xá xíu, an animal-on-land food, but the spatial wording is slightly ambiguous. | P2: Các triple xác định Thịt xá xíu làm từ thịt nạc vai và thuộc nhóm thịt, phù hợp đáp án nhóm động vật trên cạn. | P3: Route to REVIEW because verifier passes disagree and the referenced dish is only upper-left, not clearly directly left of the cà pháo bowl."
P2,llm_review,819,image000235,test,ingredient_category,REVIEW,KEEP,low,duplicate_correct_choices;missing_spatial_relation_support;multiple_correct_answers;pass_disagreement,"P1: Question and gold answer match the image, but choices C and D are identical and both correct. | P2: Các triples đúng và hỗ trợ nhóm thực phẩm của món trung tâm là hải sản, nhưng chưa hỗ trợ quan hệ vị trí so với đĩa salad. | P3: Không nên chấp nhận vì C và D trùng nhau và đều đúng, đồng thời triples không hỗ trợ quan hệ vị trí."
P2,llm_review,1255,image001603,test,ingredient_category,REVIEW,KEEP,low,ambiguous_main_ingredient;pass_disagreement;unsupported_dominant_category,"P1: Question matches the left group and the dish is left of the tomato soup, but the dominant ingredient/category of 'khoai tây xào thịt bò' is somewhat ambiguous between starch/potato and meat/beef. | P2: Both triples correctly support that the upper-left dish contains beef and beef belongs to the meat category. | P3: Route to REVIEW because the dish’s dominant food group is ambiguous and the triples support beef presence, not that meat is the main category."
P2,llm_review,3442,image000545,test,ingredient_category,REVIEW,KEEP,low,ambiguous_main_ingredient;incomplete_category_support,"P1: Câu hỏi khớp ảnh: món phía trên chén nước chấm là su su xào thịt bò, trong các lựa chọn chỉ nhóm thịt đỏ phù hợp với thịt bò. | P2: Các triple đúng với món su su xào thịt bò phía trên chén nước chấm; thịt bò thuộc nhóm thịt đỏ, hỗ trợ đáp án A. | P3: Câu hỏi hỏi nhóm nguyên liệu chính nhưng món nhìn chủ yếu là su su; đáp án A dựa vào thịt bò, trong khi triple chỉ ghi nhóm 'Thịt' chứ không trực tiếp là 'thịt đỏ'."
P2,llm_review,3620,image000667,test,ingredient_category,REVIEW,KEEP,low,ambiguous_main_ingredient;category_too_broad;pass_disagreement,"P1: Câu hỏi khớp ảnh và mô tả; món ở bên phải bát hủ tiếu tôm, dưới ly sinh tố là phở bò, thuộc nhóm thịt đỏ. | P2: The located dish is phở bò and beef is its key ingredient, but the second triple should specify red meat to match the VQA answer. | P3: Route to REVIEW because the supporting triple says only 'meat' rather than 'red meat', Pass 1/Pass 2 disagree, and phở bò could plausibly be classified by beef or noodles depending on interpretation."
P2,llm_review,3656,image000696,test,ingredient_category,REVIEW,KEEP,low,ingredient_not_visually_verifiable;multiple_plausible_choices;pass_disagreement;unsupported_food_fact,"P1: Question correctly points to the lowest row of golden-brown chả giò, but assigning it to the meat group depends on assumed filling rather than visible evidence. | P2: Các triple hỗ trợ đúng việc nhận diện chả giò ở hàng dưới cùng là món thuộc nhóm thịt. | P3: The item looks like chả giò, but the pork/meat category is not visually verifiable and prior passes disagree, so it should not be silently accepted."
P2,llm_review,4365,image000380,test,ingredient_category,REVIEW,KEEP,low,answer_spatial_mismatch;gold_position_wrong;missing_spatial_support;no_fully_correct_choice;pass_disagreement,"P1: The bottom-left dish contains shrimp, so crustacean is correct, but it is directly left of the sliced pork dish, not diagonally opposite; no choice is fully correct. | P2: The triples correctly support that the lower-left dish contains shrimp and shrimp is crustacean, but they do not support the spatial relation; visually the shrimp dish is left of the sliced pork, not diagonally opposite. | P3: D đúng về nhóm giáp xác nhưng sai quan hệ vị trí; món tôm nằm bên trái đĩa thịt xá xíu, không đối diện theo đường chéo."
P2,llm_review,4480,image000448,test,ingredient_category,REVIEW,KEEP,low,ambiguous_category_mapping;gold_answer_incorrect;gold_answer_questionable;missing_correct_choice;pass_disagreement;unsupported_food_fact,"P1: Món hàng giữa bên trái là chả cá, thành phần chính là cá/hải sản, không phải nhóm thực phẩm từ thịt; các lựa chọn thiếu đáp án đúng. | P2: Các triple xác định đúng món chả cá ở hàng giữa bên trái có thành phần chính là cá, thuộc nhóm thực phẩm từ thịt/đạm động vật theo đáp án VQA. | P3: Chả cá có thành phần chính là cá, không rõ thuộc 'nhóm thực phẩm từ thịt'; đáp án đúng thiếu lựa chọn cá/hải sản và hai pass đang mâu thuẫn."
P2,llm_review,5513,image000995,test,ingredient_category,REVIEW,KEEP,low,ambiguous_main_ingredient;location_mismatch;missing_bottom_right_support;pass_disagreement;unsupported_bottom_right;wrong_gold_answer,"P1: The bottom-right item in the image appears to be nghêu hấp sả, not thịt kho, and the top-left stuffed bitter melon soup is mixed plant/land-animal, so gold answer C is not reliably correct. | P2: Triples are factually correct for canh khổ qua nhồi thịt, but they only support the top-left dish and do not verify the bottom-right thịt kho category needed for the comparison. | P3: The row should be dropped because the bottom-right dish is likely clams rather than thịt kho, triples do not support the comparison, and prior passes disagree."
P2,llm_review,5903,image001237,test,ingredient_category,REVIEW,KEEP,low,ambiguous_main_ingredient;multiple_plausible_choices;visual_evidence_not_decisive,"P1: Question correctly refers to the upper-left dish, whose main ingredient is chicken offal/animal meat; choices are consistent food groups with only B clearly correct. | P2: Các triple đúng và hỗ trợ trực tiếp: món phía trên bên trái là lòng gà xào đậu cove, với lòng gà thuộc nhóm thực phẩm từ thịt. | P3: Nên REVIEW vì món phía trên trái có cả lòng gà/trứng non và rất nhiều đậu cove, nên nhóm nguyên liệu chính có thể bị hiểu là thịt hoặc rau củ."
P2,llm_review,5946,image001255,test,ingredient_category,REVIEW,KEEP,low,question_has_distractor_relation;visual_evidence_somewhat_ambiguous,"P1: Question matches the image and asks for the category of the top-center dish, which is gà rang gừng and belongs to the meat group. | P2: The top-center dish is Gà rang gừng, whose main ingredient is chicken, and chicken belongs to the meat category. | P3: Top-center dish is intended as gà rang gừng and meat category, but the visual identification is not fully certain without metadata."
